beer_link,rDev,user_rating,ABV,Availaility,Brewer,BrosScore,ImageLink,Location,Name,Ranking,RatingCount,ReviewCount,Score,ScoreClass,Style,URL,pDev,Flavor,Hoppiness,Maltiness,Fruitiness,Body,Sweetness,Sour,spicy,bitter,Aroma_None,Aroma_caramel,Aroma_floral,Aroma_fruit,Custom Flavor_None,Custom Flavor_banana,Custom Flavor_brown sugar,Custom Flavor_burnt,Custom Flavor_caramel,Custom Flavor_chocolate,Custom Flavor_earthy,Custom Flavor_herbal,Custom Flavor_pumpkin,Custom Flavor_roasted,Custom Flavor_smoke,Custom Flavor_toasted,Custom Flavor_wheat,Color_amber,Color_black,Color_dark ,Color_gold,Color_pale
https://www.beeradvocate.com/beer/profile/27942/193465/,14.2,4.49,4.8,Rotating,Boom Island Brewing Company,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Minnesota, United States",Oude Funk,18256.0,16,6,3.93,Very Good,American Wild Ale,https://www.beeradvocate.com/beer/profile/27942/193465/,18.07,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/27942/77914/,1.8,3.81,8.5,Year-round,Boom Island Brewing Company,3.83,https://cdn.beeradvocate.com/im/beers/77914.jpg,"Minnesota, United States",Hoodoo,11860.0,98,23,3.88,Very Good,Dubbel,https://www.beeradvocate.com/beer/profile/27942/77914/,14.18,3,0,2,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/18149/185961/,1.4,4.39,6.2,Rotating,The Lost Abbey,0.0,https://cdn.beeradvocate.com/im/beers/185961.jpg,"California, United States",Ad Idem,1589.0,87,20,4.33,Outstanding,American Wild Ale,https://www.beeradvocate.com/beer/profile/18149/185961/,6.47,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/463/22214/,1.4,3.75,7.7,Rotating,Magnolia Pub & Brewery,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"California, United States",Saison De Lily,27902.0,15,10,3.7,Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/463/22214/,11.89,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/31573/140858/,2.1,3.81,9.5,Summer,Blacklist Artisan Ales,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Minnesota, United States",Verte,21245.0,12,6,3.89,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/31573/140858/,16.45,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/31573/147793/,11.3,4.04,8.0,Rotating,Blacklist Artisan Ales,0.0,https://cdn.beeradvocate.com/im/beers/147793.jpg,"Minnesota, United States",Rhubarb Wit,29651.0,10,4,3.63,Good,Witbier,https://www.beeradvocate.com/beer/profile/31573/147793/,11.57,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/35764/154379/,0.2,4,6.1,Rotating,4 Noses Brewing Company,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Colorado, United States",Pump-Action Pumpkin Ale,16767.0,13,3,4.01,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/35764/154379/,5.49,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/31165/92069/,2.3,3.75,6.0,Year-round,Bad Weather Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/92069.jpg,"Minnesota, United States",Windvane,14439.0,117,25,3.84,Very Good,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/31165/92069/,9.9,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/31165/104192/,5.7,3.67,5.5,Fall,Bad Weather Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/104192.jpg,"Minnesota, United States",Firefly,13229.0,58,13,3.89,Very Good,Rye Beer,https://www.beeradvocate.com/beer/profile/31165/104192/,7.71,2,1,2,0,2,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/35769/129339/,3.6,3.78,5.4,Year-round,Bauhaus Brew Labs,3.92,https://cdn.beeradvocate.com/im/beers/129339.jpg,"Minnesota, United States",Wonderstuff,8309.0,150,33,3.92,Very Good,Czech Pilsener,https://www.beeradvocate.com/beer/profile/35769/129339/,8.42,2,3,2,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/38649/155827/,1.4,4.2,5.8,Rotating,Lupine Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/155827.jpg,"Minnesota, United States",Murder Of Cranberries Stout,9329.0,21,6,4.14,Exceptional,Oatmeal Stout,https://www.beeradvocate.com/beer/profile/38649/155827/,6.28,2,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/28748/96339/,6.0,4.26,,Summer,Borealis Fermentery,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Minnesota, United States",Raisin Liaison Saison,13737.0,19,7,4.02,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/28748/96339/,11.69,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/467/1785/,9.9,4,7.1,Fall,Summit Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/1785.jpg,"Minnesota, United States",Summit Oktoberfest (MÃ¤rzen Style),35735.0,677,288,3.64,Good,MÃ¤rzen / Oktoberfest,https://www.beeradvocate.com/beer/profile/467/1785/,12.64,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/31383/105092/,3.1,3.75,5.0,Year-round,Bent Paddle Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/105092.jpg,"Minnesota, United States",Venture Pils,11663.0,137,23,3.87,Very Good,German Pilsener,https://www.beeradvocate.com/beer/profile/31383/105092/,9.3,2,2,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/32908/161877/,10.0,4.17,3.0,Rotating,Green Bench Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/161877.jpg,"Florida, United States",Les Grisettes,20057.0,81,17,3.79,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/32908/161877/,10.03,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/25259/191357/,12.4,4.25,5.0,Rotating,Olvalde Farm and Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/191357.jpg,"Minnesota, United States",Rollingstoner,23735.0,24,11,3.78,Very Good,Belgian Pale Ale,https://www.beeradvocate.com/beer/profile/25259/191357/,17.46,2,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/25259/152093/,8.9,3.93,,Winter,Olvalde Farm and Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/152093.jpg,"Minnesota, United States",From Field And Fen,30998.0,14,6,3.61,Good,American Stout,https://www.beeradvocate.com/beer/profile/25259/152093/,11.63,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/22167/63753/,7.9,4.25,8.5,Rotating,Fulton Beer,0.0,https://cdn.beeradvocate.com/im/beers/63753.jpg,"Minnesota, United States",The Libertine,7086.0,181,26,3.94,Very Good,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/22167/63753/,11.42,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/22167/59015/,5.3,3.6,4.8,Year-round,Fulton Beer,3.76,https://cdn.beeradvocate.com/im/beers/59015.jpg,"Minnesota, United States",Lonely Blonde,42678.0,271,48,3.42,Okay,American Blonde Ale,https://www.beeradvocate.com/beer/profile/22167/59015/,14.33,2,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/652/3085/,7.3,4.13,5.5,Year-round,Central Waters Brewing Co.,4.05,https://cdn.beeradvocate.com/im/beers/3085.jpg,"Wisconsin, United States",Mudpuppy Porter,10879.0,846,245,3.85,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/652/3085/,11.69,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/652/16062/,0.7,4.23,9.5,Rotating,Central Waters Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/16062.jpg,"Wisconsin, United States",Brewer's Reserve Bourbon Barrel Stout,736.0,2607,706,4.26,Outstanding,American Double / Imperial Stout,https://www.beeradvocate.com/beer/profile/652/16062/,8.45,2,2,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/1199/20478/,0.2,4.24,7.6,Fall,Founders Brewing Company,4.37,https://cdn.beeradvocate.com/im/beers/20478.jpg,"Michigan, United States",Founders Harvest Ale,771.0,4559,1126,4.25,Outstanding,American IPA,https://www.beeradvocate.com/beer/profile/1199/20478/,8.94,2,3,2,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/417/10364/,11.7,2.87,4.6,Year-round,August Schell Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/10364.jpg,"Minnesota, United States",Grain Belt Premium,44288.0,572,203,3.25,Okay,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/417/10364/,19.38,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/287/1924/,0,3.83,5.8,Fall,"Bell's Brewery, Inc.",0.0,https://cdn.beeradvocate.com/im/beers/1924.jpg,"Michigan, United States",Bell's Best Brown,12343.0,3102,916,3.83,Very Good,American Brown Ale,https://www.beeradvocate.com/beer/profile/287/1924/,11.23,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/18823/46924/,1.3,3.75,4.4,Year-round,Freetail Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/46924.jpg,"Texas, United States",Rye Wit,18622.0,97,24,3.8,Very Good,Witbier,https://www.beeradvocate.com/beer/profile/18823/46924/,11.05,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/13839/41421/,4.9,4.06,9.0,Rotating,Port Brewing,0.0,https://cdn.beeradvocate.com/im/beers/41421.jpg,"California, United States",Shark Attack Double Red Ale,9404.0,781,316,3.87,Very Good,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/13839/41421/,11.11,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/30581/156027/,0.7,4.39,7.0,Rotating,Wicked Weed Brewing,0.0,https://cdn.beeradvocate.com/im/beers/156027.jpg,"North Carolina, United States",Golden Angel,672.0,227,22,4.36,Outstanding,American Wild Ale,https://www.beeradvocate.com/beer/profile/30581/156027/,6.19,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/30581/171719/,0,4.21,7.7,Rotating,Wicked Weed Brewing,0.0,https://cdn.beeradvocate.com/im/beers/171719.jpg,"North Carolina, United States",Recurrant,1590.0,229,33,4.21,Exceptional,American Wild Ale,https://www.beeradvocate.com/beer/profile/30581/171719/,6.18,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/30923/90856/,5.4,4.11,5.3,Year-round,Belching Beaver Brewery,0.0,https://cdn.beeradvocate.com/im/beers/90856.jpg,"California, United States",Beavers Milk,8708.0,220,26,3.9,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/30923/90856/,12.05,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/30949/138342/,2.7,3.77,5.5,Summer,Community Beer Company,0.0,https://cdn.beeradvocate.com/im/beers/138342.jpg,"Texas, United States",Razzy Raspberry Wit,31139.0,62,12,3.67,Good,Witbier,https://www.beeradvocate.com/beer/profile/30949/138342/,10.63,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/33018/114019/,1.1,4.36,5.8,Rotating,The Rare Barrel,0.0,https://cdn.beeradvocate.com/im/beers/114019.jpg,"California, United States","Home, Sour Home",329.0,419,48,4.41,Outstanding,American Wild Ale,https://www.beeradvocate.com/beer/profile/33018/114019/,6.58,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/33018/102888/,2.5,4.24,5.8,Rotating,The Rare Barrel,0.0,https://cdn.beeradvocate.com/im/beers/102888.jpg,"California, United States",Ensorcelled,597.0,312,27,4.35,Outstanding,American Wild Ale,https://www.beeradvocate.com/beer/profile/33018/102888/,7.13,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/33018/171934/,2.1,4.11,6.0,Rotating,The Rare Barrel,0.0,https://cdn.beeradvocate.com/im/beers/171934.jpg,"California, United States",Another World,1811.0,188,23,4.2,Exceptional,American Wild Ale,https://www.beeradvocate.com/beer/profile/33018/171934/,6.19,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/9020/111388/,1.6,4.21,6.2,Rotating,Yazoo Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/111388.jpg,"Tennessee, United States",Embrace The Funk - Deux Rouges,1802.0,97,15,4.28,Outstanding,Flanders Red Ale,https://www.beeradvocate.com/beer/profile/9020/111388/,9.58,2,0,2,2,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/429/181803/,1.0,3.85,7.0,Rotating,Alaskan Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/181803.jpg,"Alaska, United States",Alaskan Heritage Coffee Brown Ale (Pilot Series),9328.0,221,66,3.89,Very Good,English Brown Ale,https://www.beeradvocate.com/beer/profile/429/181803/,8.48,2,1,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/36757/46489/,20.5,3.06,6.0,Rotating,DESTIHL Brewery,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Illinois, United States",Saison De Ruisseau,19883.0,24,4,3.85,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/36757/46489/,9.87,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/31896/178217/,5.5,4.25,6.3,Summer,Blackberry Farm Brewery,0.0,https://cdn.beeradvocate.com/im/beers/178217.jpg,"Tennessee, United States",Summer Saison,5409.0,97,27,4.03,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/31896/178217/,6.95,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/1146/21024/,2.2,3.75,6.7,Fall,Goose Island Beer Co.,0.0,https://cdn.beeradvocate.com/im/beers/21024.jpg,"Illinois, United States",Goose Autumn Ale,32594.0,281,63,3.67,Good,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/1146/21024/,9.81,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/652/138576/,4.8,4.34,8.5,Fall,Central Waters Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/138576.jpg,"Wisconsin, United States",Headless Heron Barrel Aged Pumpkin Spice Ale,2005.0,391,75,4.14,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/652/138576/,8.45,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/16873/90735/,11.1,3.53,4.2,Rotating,10 Barrel Brewing Co.,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Oregon, United States",Apricot Crush,8262.0,70,6,3.97,Very Good,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/16873/90735/,10.33,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/428/13016/,5.3,3.77,4.9,Year-round,Mahr's BrÃ¤u,4.03,https://cdn.beeradvocate.com/im/beers/13016.jpg,Germany,Mahr's Hell,5983.0,148,75,3.98,Very Good,Munich Helles Lager,https://www.beeradvocate.com/beer/profile/428/13016/,10.05,2,2,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/32319/104648/,2.7,4.28,6.0,Rotating,Side Project Brewing,0.0,https://cdn.beeradvocate.com/im/beers/104648.jpg,"Missouri, United States",Saison Du Blé,324.0,524,56,4.4,Outstanding,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/32319/104648/,6.14,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/32319/168848/,0.7,4,6.0,Rotating,Side Project Brewing,0.0,https://cdn.beeradvocate.com/im/beers/168848.jpg,"Missouri, United States",Marietta Ave,4966.0,124,16,4.03,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/32319/168848/,6.95,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/13307/121965/,0.8,4,7.0,Rotating,Mikkeller ApS,0.0,https://cdn.beeradvocate.com/im/beers/121965.jpg,Denmark,...Zest Please,12000.0,33,7,3.97,Very Good,English Porter,https://www.beeradvocate.com/beer/profile/13307/121965/,9.07,1,2,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/192/60198/,0.5,4.1,,Rotating,New Belgium Brewing,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Colorado, United States",Love (Felix),3861.0,86,11,4.12,Exceptional,American Wild Ale,https://www.beeradvocate.com/beer/profile/192/60198/,8.5,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/30102/161893/,1.7,3.99,7.5,Rotating,Brasserie Saint James,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Nevada, United States",1904,12747.0,18,3,4.06,Exceptional,American Wild Ale,https://www.beeradvocate.com/beer/profile/30102/161893/,12.56,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/14338/41843/,0,3.97,6.0,Year-round,Piccolo Birrificio,0.0,https://cdn.beeradvocate.com/im/beers/41843.jpg,Italy,Seson,11808.0,34,19,3.97,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/14338/41843/,9.32,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/25667/74506/,5.6,3.52,5.2,Year-round,Austin Beerworks,0.0,https://cdn.beeradvocate.com/im/beers/74506.jpg,"Texas, United States",Black Thunder,25757.0,220,35,3.73,Good,Schwarzbier,https://www.beeradvocate.com/beer/profile/25667/74506/,12.06,1,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/31805/69935/,3.1,4.06,6.0,Rotating,Funky Buddha Brewery,0.0,https://cdn.beeradvocate.com/im/beers/69935.jpg,"Florida, United States",No Crusts,1420.0,471,88,4.19,Exceptional,American Brown Ale,https://www.beeradvocate.com/beer/profile/31805/69935/,12.41,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/31805/77563/,4.3,4.46,12.0,Rotating,Funky Buddha Brewery,0.0,https://cdn.beeradvocate.com/im/beers/77563.jpg,"Florida, United States",Morning Wood,20.0,985,147,4.66,World-Class,American Porter,https://www.beeradvocate.com/beer/profile/31805/77563/,6.01,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/28994/81508/,6.8,3.54,6.4,Year-round,Societe Brewing Co.,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"California, United States",The Harlot,17409.0,175,14,3.8,Very Good,Belgian Pale Ale,https://www.beeradvocate.com/beer/profile/28994/81508/,9.47,2,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/16859/157482/,8.9,4.04,6.5,Winter,Great South Bay Brewery,0.0,https://cdn.beeradvocate.com/im/beers/157482.jpg,"New York, United States",Hog Cabin - Maple-Bacon-Porter,27921.0,64,15,3.71,Good,American Porter,https://www.beeradvocate.com/beer/profile/16859/157482/,12.4,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/605/59719/,1.3,3.71,6.0,Summer,"Bayern Brewing, Inc. / Edelweiss Bistro",0.0,https://cdn.beeradvocate.com/im/beers/59719.jpg,"Montana, United States",Bayern Dump Truck,23314.0,68,21,3.76,Very Good,Maibock / Helles Bock,https://www.beeradvocate.com/beer/profile/605/59719/,10.64,2,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/3820/5509/,6.6,3.9,5.4,Year-round,Bozeman Brewing Company,3.99,https://cdn.beeradvocate.com/im/beers/5509.jpg,"Montana, United States",Bozone Select Amber Ale,31633.0,54,10,3.66,Good,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/3820/5509/,11.75,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/33824/134696/,3.1,4,4.8,Rotating,Bottle Logic Brewing,0.0,https://cdn.beeradvocate.com/im/beers/134696.jpg,"California, United States",Lagerithm,12754.0,76,14,3.88,Very Good,American Amber / Red Lager,https://www.beeradvocate.com/beer/profile/33824/134696/,11.86,2,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/33824/174590/,7.8,4,5.5,Rotating,Bottle Logic Brewing,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"California, United States",Starquake Porter,27508.0,15,2,3.71,Good,American Porter,https://www.beeradvocate.com/beer/profile/33824/174590/,8.89,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/40927/79537/,1.9,4.25,6.5,Rotating,Bruery Terreux,0.0,https://cdn.beeradvocate.com/im/beers/79537.jpg,"California, United States",Sans Pagaie,1474.0,767,127,4.17,Exceptional,American Wild Ale,https://www.beeradvocate.com/beer/profile/40927/79537/,8.63,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/25191/191707/,5.1,4.11,9.66,Rotating,Crooked Stave Artisan Beer Project,0.0,https://cdn.beeradvocate.com/im/beers/191707.jpg,"Colorado, United States",Nightmare On Brett - Cherry,1492.0,93,14,4.33,Outstanding,American Wild Ale,https://www.beeradvocate.com/beer/profile/25191/191707/,6.47,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/35410/149273/,5.5,3.75,7.0,Rotating,Moody Tongue Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/149273.jpg,"Illinois, United States",Caramelized Chocolate Churro Baltic Porter,5378.0,296,59,3.97,Very Good,Baltic Porter,https://www.beeradvocate.com/beer/profile/35410/149273/,12.59,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/20680/140119/,1.8,4.54,14.0,Fall,Fremont Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/140119.jpg,"Washington, United States",Bourbon Barrel Aged Dark Star,208.0,620,88,4.46,Outstanding,Oatmeal Stout,https://www.beeradvocate.com/beer/profile/20680/140119/,5.61,2,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/20680/85085/,10.3,4.28,6.5,Rotating,Fremont Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/85085.jpg,"Washington, United States",The Lamb,13308.0,66,18,3.88,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/20680/85085/,10.57,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
