beer_link,rDev,user_rating,ABV,Availaility,Brewer,BrosScore,ImageLink,Location,Name,Ranking,RatingCount,ReviewCount,Score,good,ScoreClass,Style,URL,pDev,Flavor,Hoppiness,Maltiness,Fruitiness,Body,Sweetness,Sour,spicy,bitter,Aroma_None,Aroma_caramel,Aroma_floral,Aroma_fruit,Custom Flavor_None,Custom Flavor_banana,Custom Flavor_brown sugar,Custom Flavor_burnt,Custom Flavor_caramel,Custom Flavor_chocolate,Custom Flavor_earthy,Custom Flavor_herbal,Custom Flavor_pumpkin,Custom Flavor_roasted,Custom Flavor_smoke,Custom Flavor_toasted,Custom Flavor_wheat,Color_amber,Color_black,Color_dark ,Color_gold,Color_pale
https://www.beeradvocate.com/beer/profile/209/262211/,0.8,3.87,5,Rotating,Guinness Ltd.,3.96,https://cdn.beeradvocate.com/im/beers/262211.jpg,Ireland,Guinness Milk Stout: The Brewers Project,18047,42,17,3.84,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/209/262211/,9.9,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/76/111537/,0.8,3.87,5.5,Year-round,Hacker-Pschorr Brí_u GmbH,0,https://cdn.beeradvocate.com/im/beers/111537.jpg,Germany,Hacker-Pschorr Hefe Weisse,13894,149,28,3.84,bad,Very Good,Hefeweizen,https://www.beeradvocate.com/beer/profile/76/111537/,11.98,2,1,0,2,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/45/184617/,0.3,3.85,5.6,Winter,Brooklyn Brewery,3.99,https://cdn.beeradvocate.com/im/beers/184617.jpg,"New York, United States",Insulated Dark Lager,12580,307,95,3.84,bad,Very Good,Schwarzbier,https://www.beeradvocate.com/beer/profile/45/184617/,8.85,1,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/37303/167317/,0.3,3.85,3,Rotating,Hermit Thrush Brewery,0,https://cdn.beeradvocate.com/im/beers/167317.jpg,"Vermont, United States",Party Guy,14555,113,25,3.84,bad,Very Good,American Wild Ale,https://www.beeradvocate.com/beer/profile/37303/167317/,8.59,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/30182/173240/,1.3,3.79,5.4,Fall,North High Brewing Company,0,https://cdn.beeradvocate.com/im/beers/173240.jpg,"Ohio, United States",Norden Hoch Oktoberfest,22001,16,5,3.84,bad,Very Good,Mí_rzen / Oktoberfest,https://www.beeradvocate.com/beer/profile/30182/173240/,4.17,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/39879/167003/,1.8,3.77,5.5,Rotating,Taft's Ale House,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Ohio, United States",Maverick,20540,23,6,3.84,bad,Very Good,English Porter,https://www.beeradvocate.com/beer/profile/39879/167003/,13.54,1,2,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/29858/114005/,10.7,4.24,6.1,Rotating,Fifty West Brewing Co,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Ohio, United States",Paycheck's Porter,21093,23,2,3.83,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/29858/114005/,7.05,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/28567/108448/,8.9,4.17,5.8,Winter,Tin Man Brewing Company,0,https://cdn.beeradvocate.com/im/beers/108448.jpg,"Indiana, United States",Cafe Leche Milk & Coffee Porter,17064,65,13,3.83,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/28567/108448/,11.23,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/28673/213073/,6.8,4.09,7.5,Rotating,Valley Vinyards / Cellar Dweller Craft Beers,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Ohio, United States",Eye Opener,23090,13,2,3.83,bad,Very Good,American Stout,https://www.beeradvocate.com/beer/profile/28673/213073/,9.14,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/23031/66686/,5.5,4.04,7.5,Year-round,Brouwerij Hof Ten Dormaal,0,https://cdn.beeradvocate.com/im/beers/66686.jpg,Belgium,Dark,16598,75,27,3.83,bad,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/23031/66686/,13.84,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/11056/44939/,5.5,4.04,11,Winter,Les Trois Mousquetaires,0,https://cdn.beeradvocate.com/im/beers/44939.jpg,"Quebec, Canada",Weizenbock Grande Cuví€Œ©e,15360,114,58,3.83,bad,Very Good,Weizenbock,https://www.beeradvocate.com/beer/profile/11056/44939/,11.23,2,0,2,3,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/392/255149/,4.7,4.01,9.3,Rotating,Weyerbacher Brewing Co.,0,https://cdn.beeradvocate.com/im/beers/255149.jpg,"Pennsylvania, United States",Berry Monks,16599,76,26,3.83,bad,Very Good,Tripel,https://www.beeradvocate.com/beer/profile/392/255149/,9.92,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/44476/240255/,3.4,3.96,9.5,Year-round,Oproer Brouwerij,0,https://cdn.beeradvocate.com/im/beers/240255.jpg,Netherlands,Imperial Oatmeal Stout,22410,16,5,3.83,bad,Very Good,Oatmeal Stout,https://www.beeradvocate.com/beer/profile/44476/240255/,9.92,2,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/345/219146/,2.6,3.93,10,Rotating,Victory Brewing Company - Downingtown,0,https://cdn.beeradvocate.com/im/beers/219146.jpg,"Pennsylvania, United States",Tart Ten,15036,130,34,3.83,bad,Very Good,American Wild Ale,https://www.beeradvocate.com/beer/profile/345/219146/,10.18,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/35/186736/,2.6,3.93,5.8,Year-round,Boston Beer Company (Samuel Adams),0,https://cdn.beeradvocate.com/im/beers/186736.jpg,"Massachusetts, United States",Samuel Adams Nitro Coffee Stout,13096,482,146,3.83,bad,Very Good,American Stout,https://www.beeradvocate.com/beer/profile/35/186736/,11.75,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/35718/205644/,2.3,3.92,6.5,Rotating,Burn 'Em Brewing,0,https://cdn.beeradvocate.com/im/beers/205644.jpg,"Indiana, United States",Wrath Of Pele,22037,18,5,3.83,bad,Very Good,American Brown Ale,https://www.beeradvocate.com/beer/profile/35718/205644/,6.53,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/287/1924/,0.8,3.86,5.8,Fall,"Bell's Brewery, Inc.",0,https://cdn.beeradvocate.com/im/beers/1924.jpg,"Michigan, United States",Bell's Best Brown,12343,3102,916,3.83,bad,Very Good,American Brown Ale,https://www.beeradvocate.com/beer/profile/287/1924/,11.23,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/68/170403/,3.7,3.69,7,Rotating,Flying Dog Brewery,0,https://cdn.beeradvocate.com/im/beers/170403.jpg,"Maryland, United States",Brewhouse Rarities Maibock,19479,35,10,3.83,bad,Very Good,Maibock / Helles Bock,https://www.beeradvocate.com/beer/profile/68/170403/,10.44,2,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/35083/123633/,11.8,4.27,6.7,Year-round,MAD Beer,0,https://cdn.beeradvocate.com/im/beers/123633.jpg,Denmark,Sweet (SíŸd),22245,19,6,3.82,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/35083/123633/,13.09,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/287/126809/,11.3,4.25,8,Rotating,"Bell's Brewery, Inc.",0,https://cdn.beeradvocate.com/im/beers/126809.jpg,"Michigan, United States",Bell's Jupiter (The Bringer Of Jollity),14057,517,84,3.82,bad,Very Good,American Brown Ale,https://www.beeradvocate.com/beer/profile/287/126809/,9.16,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/2372/53886/,10.7,4.23,7.3,Year-round,Terrapin Beer Company,0,https://cdn.beeradvocate.com/im/beers/53886.jpg,"Georgia, United States",Terrapin Hopsecutioner,13347,3440,797,3.82,bad,Very Good,American IPA,https://www.beeradvocate.com/beer/profile/2372/53886/,11.52,2,3,2,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/220/73131/,4.5,3.99,8.7,Rotating,Lagunitas Brewing Company,0,https://cdn.beeradvocate.com/im/beers/73131.jpg,"California, United States",Bavarian-Styled Doppel Weizen,13850,732,348,3.82,bad,Very Good,Weizenbock,https://www.beeradvocate.com/beer/profile/220/73131/,13.61,2,0,2,3,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/467/2652/,3.7,3.96,5.6,Year-round,Summit Brewing Company,0,https://cdn.beeradvocate.com/im/beers/2652.jpg,"Minnesota, United States",Summit Great Northern Porter,13900,652,309,3.82,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/467/2652/,11.26,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/42/113468/,3.4,3.95,5.4,Spring,Brewery Ommegang,0,https://cdn.beeradvocate.com/im/beers/113468.jpg,"New York, United States",Glimmerglass,13959,578,87,3.82,bad,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/42/113468/,9.42,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/23737/117871/,3.1,3.94,8,Rotating,Rockmill Brewery,0,https://cdn.beeradvocate.com/im/beers/117871.jpg,"Ohio, United States",Saison Noir,18054,63,14,3.82,bad,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/23737/117871/,10.99,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/21974/63228/,2.9,3.93,7.2,Year-round,Big Woods Brewing Co. / Quaff On! Brewing Company,3.8,https://cdn.beeradvocate.com/im/beers/63228.jpg,"Indiana, United States",Busted Knuckle Ale,15843,135,26,3.82,bad,Very Good,English Porter,https://www.beeradvocate.com/beer/profile/21974/63228/,13.35,1,2,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/28764/139695/,2.9,3.93,6,Rotating,West Sixth Brewing Company,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Kentucky, United States",West Sixth Belgian Blonde,19735,39,12,3.82,bad,Very Good,Belgian Pale Ale,https://www.beeradvocate.com/beer/profile/28764/139695/,6.54,2,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/9020/21688/,2.6,3.92,5.7,Year-round,Yazoo Brewing Company,0,https://cdn.beeradvocate.com/im/beers/21688.jpg,"Tennessee, United States",Sly Rye Porter,14556,308,81,3.82,bad,Very Good,English Porter,https://www.beeradvocate.com/beer/profile/9020/21688/,10.47,1,2,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/11871/39318/,1,3.86,6.6,Year-round,Brasserie Moulin D'Ascq,0,https://cdn.beeradvocate.com/im/beers/39318.jpg,France,Ambree,23467,13,7,3.82,bad,Very Good,Belgian Pale Ale,https://www.beeradvocate.com/beer/profile/11871/39318/,11.78,2,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/13371/31551/,0.8,3.85,7.5,Rotating,Voodoo Brewery,0,https://cdn.beeradvocate.com/im/beers/31551.jpg,"Pennsylvania, United States",Wynona's Big Brown Ale,14450,329,121,3.82,bad,Very Good,American Brown Ale,https://www.beeradvocate.com/beer/profile/13371/31551/,11.26,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/12516/39118/,0,3.82,6,Fall,Thirsty Dog Brewing Company,4.1,https://cdn.beeradvocate.com/im/beers/39118.jpg,"Ohio, United States",Barktoberfest,14503,324,92,3.82,bad,Very Good,Mí€Œ_rzen / Oktoberfest,https://www.beeradvocate.com/beer/profile/12516/39118/,12.3,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/423/274102/,5,4,5.5,Rotating,Boulevard Brewing Co.,0,https://cdn.beeradvocate.com/im/beers/274102.jpg,"Missouri, United States",Tough Kitty,18643,68,27,3.81,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/423/274102/,8.4,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/3818/76440/,4.7,3.99,7.5,Year-round,Southern Tier Brewing Company,0,https://cdn.beeradvocate.com/im/beers/76440.jpg,"New York, United States",2XSTOUT,14553,2265,435,3.81,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/3818/76440/,11.29,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/192/1054/,4.7,3.99,8.5,Year-round,New Belgium Brewing,4.1,https://cdn.beeradvocate.com/im/beers/1054.jpg,"Colorado, United States",Trippel Belgian Style Ale,14504,3057,1031,3.81,bad,Very Good,Tripel,https://www.beeradvocate.com/beer/profile/192/1054/,13.39,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/4/10/,3.4,3.94,7,Year-round,Allagash Brewing Company,3.97,https://cdn.beeradvocate.com/im/beers/10.jpg,"Maine, United States",Allagash Dubbel Ale,14583,1714,793,3.81,bad,Very Good,Dubbel,https://www.beeradvocate.com/beer/profile/4/10/,11.29,3,0,2,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/1924/88269/,3.1,3.93,6.5,Rotating,DuClaw Brewing Company,3,https://cdn.beeradvocate.com/im/beers/88269.jpg,"Maryland, United States",Sweet Baby Jesus,14533,2609,424,3.81,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/1924/88269/,14.96,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/23737/125297/,3.1,3.93,5.6,Rotating,Rockmill Brewery,0,https://cdn.beeradvocate.com/im/beers/125297.jpg,"Ohio, United States",Petite Saison,18810,65,12,3.81,bad,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/23737/125297/,9.19,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/12516/109713/,2.4,3.9,7,Winter,Thirsty Dog Brewing Company,0,https://cdn.beeradvocate.com/im/beers/109713.jpg,"Ohio, United States",Rise Of Mayan Dog,16183,199,45,3.81,bad,Very Good,American Stout,https://www.beeradvocate.com/beer/profile/12516/109713/,10.24,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/22319/58980/,1.6,3.75,7.5,Year-round,Figure 8 Brewing,4.2,https://cdn.beeradvocate.com/im/beers/58980.jpg,"Indiana, United States",Ro Shampo Imperial Red Ale,18497,71,19,3.81,bad,Very Good,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/22319/58980/,13.39,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/22893/74942/,1.8,3.74,8,Fall,Epic Brewing Company,0,https://cdn.beeradvocate.com/im/beers/74942.jpg,"Utah, United States",Imperial Pumpkin Porter,14978,629,162,3.81,bad,Very Good,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/22893/74942/,11.29,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/71/75564/,3.1,3.69,4.5,Rotating,Fuller Smith & Turner PLC,0,https://cdn.beeradvocate.com/im/beers/75564.jpg,"England, United Kingdom",Black Cab,15727,269,72,3.81,bad,Very Good,Irish Dry Stout,https://www.beeradvocate.com/beer/profile/71/75564/,11.81,2,1,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/32148/107706/,5,3.62,6.3,Rotating,The Actual Brewing Co.,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Ohio, United States",Elektron,23428,15,3,3.81,bad,Very Good,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/32148/107706/,10.24,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/3521/54587/,10.8,4.21,7.5,Year-round,De Proefbrouwerij (bvba Andelot),0,https://cdn.beeradvocate.com/im/beers/54587.jpg,Belgium,Witte Noire,20599,47,26,3.8,bad,Very Good,Witbier,https://www.beeradvocate.com/beer/profile/3521/54587/,8.42,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/3912/93797/,10,4.18,9.2,Winter,Cameron's Brewing Co.,0,https://cdn.beeradvocate.com/im/beers/93797.jpg,"Ontario, Canada",Obsidian Imperial Porter - Rum Barrel Aged,18902,88,27,3.8,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/3912/93797/,10.26,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/6063/45519/,4.2,3.96,5,Fall,Klosterbrauerei Weissenohe / Klosterbrauerei Weiíôenohe Wirtshaus,0,https://cdn.beeradvocate.com/im/beers/45519.jpg,Germany,Weissenohe Monk's Fest,18215,115,72,3.8,bad,Very Good,Mí_rzen / Oktoberfest,https://www.beeradvocate.com/beer/profile/6063/45519/,12.89,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/14967/65068/,4.2,3.96,5.8,Year-round,Brau Brothers Brewing Co. LLC,0,https://cdn.beeradvocate.com/im/beers/65068.jpg,"Minnesota, United States",Moo Joos,16288,488,156,3.8,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/14967/65068/,12.11,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/112/30282/,3.7,3.94,9.4,Year-round,North Coast Brewing Co.,3,https://cdn.beeradvocate.com/im/beers/30282.jpg,"California, United States",Brother Thelonious,15625,3065,1070,3.8,bad,Very Good,Belgian Strong Dark Ale,https://www.beeradvocate.com/beer/profile/112/30282/,13.16,3,1,2,2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/24300/71742/,3.4,3.93,7,Rotating,Evil Twin Brewing,0,https://cdn.beeradvocate.com/im/beers/71742.jpg,"New York, United States",Ryan And The Beaster Bunny,16073,615,121,3.8,bad,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/24300/71742/,10.26,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/36757/76599/,3.4,3.93,11,Rotating,DESTIHL Brewery,0,https://cdn.beeradvocate.com/im/beers/76599.jpg,"Illinois, United States",Quadrupel,21600,34,10,3.8,bad,Very Good,Quadrupel (Quad),https://www.beeradvocate.com/beer/profile/36757/76599/,12.63,3,0,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/16866/153565/,3.2,3.92,4.9,Year-round,The Bruery,0,https://cdn.beeradvocate.com/im/beers/153565.jpg,"California, United States",Jardinier,16508,377,76,3.8,bad,Very Good,Belgian Pale Ale,https://www.beeradvocate.com/beer/profile/16866/153565/,8.42,2,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/579/33183/,0.8,3.77,5.4,Rotating,Kona Brewing Co.,3.97,https://cdn.beeradvocate.com/im/beers/33183.jpg,"Hawaii, United States",Pipeline Porter,15714,1917,742,3.8,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/579/33183/,11.84,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/10991/40818/,5.3,3.6,6.5,Spring,Christian Moerlein Brewing Company,0,https://cdn.beeradvocate.com/im/beers/40818.jpg,"Ohio, United States",Christian Moerlein Emancipator Doppelbock,17559,166,75,3.8,bad,Very Good,Doppelbock,https://www.beeradvocate.com/beer/profile/10991/40818/,12.37,3,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/32587/172859/,9.5,4.15,5.5,Rotating,Latitude 42 Brewing Company,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Michigan, United States",10 Degrees Of Separation,24132,16,4,3.79,bad,Very Good,English Brown Ale,https://www.beeradvocate.com/beer/profile/32587/172859/,10.29,2,1,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/22439/86625/,5.5,4,6.5,Fall,Lake of Bays Brewing Company,3.81,https://cdn.beeradvocate.com/im/beers/86625.jpg,"Ontario, Canada",Old North Mocha Porter,21049,54,14,3.79,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/22439/86625/,8.71,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/1880/72874/,5.3,3.99,5.3,Fall,Empyrean Brewing Company,0,https://cdn.beeradvocate.com/im/beers/72874.jpg,"Nebraska, United States",Aries Mí_rzen Oktoberfest,21414,47,19,3.79,bad,Very Good,Mí_rzen / Oktoberfest,https://www.beeradvocate.com/beer/profile/1880/72874/,11.08,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/735/100314/,4.5,3.96,8.2,Fall,21st Amendment Brewery,4,https://cdn.beeradvocate.com/im/beers/100314.jpg,"California, United States",He Said (Tripel),17454,510,110,3.79,bad,Very Good,Tripel,https://www.beeradvocate.com/beer/profile/735/100314/,11.08,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/9629/19685/,4,3.94,7,Year-round,Short's Brewing Company,0,https://cdn.beeradvocate.com/im/beers/19685.jpg,"Michigan, United States",Short's Bellaire Brown Ale,17252,774,274,3.79,bad,Very Good,American Brown Ale,https://www.beeradvocate.com/beer/profile/9629/19685/,11.61,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/36757/70801/,3.4,3.92,9.7,Rotating,DESTIHL Brewery,0,https://cdn.beeradvocate.com/im/beers/70801.jpg,"Illinois, United States",Tripel,21958,38,15,3.79,bad,Very Good,Tripel,https://www.beeradvocate.com/beer/profile/36757/70801/,12.93,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/28188/79377/,0,3.79,5.5,Rotating,Country Boy Brewing,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Kentucky, United States",Black Gold Porter,22313,33,4,3.79,bad,Very Good,English Porter,https://www.beeradvocate.com/beer/profile/28188/79377/,9.23,1,2,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/402/104638/,0.3,3.78,8.5,Year-round,Old Dominion Brewing Company,3.63,https://cdn.beeradvocate.com/im/beers/104638.jpg,"Delaware, United States",Candi,18365,209,37,3.79,bad,Very Good,Tripel,https://www.beeradvocate.com/beer/profile/402/104638/,12.66,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
