,names,style,url,urlHack
16634,Strawberry Berliner Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/23635/113413/,https://www.beeradvocate.com/beer/profile/23635/113413/ 
16635,Berliner Messe - Sanctus,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/47353/267271/,https://www.beeradvocate.com/beer/profile/47353/267271/ 
16636,Bearlenner,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/38963/160037/,https://www.beeradvocate.com/beer/profile/38963/160037/ 
16637,Berlinoise,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/13804/129834/,https://www.beeradvocate.com/beer/profile/13804/129834/ 
16638,Other Half - Street Fruit,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36710/220480/,https://www.beeradvocate.com/beer/profile/36710/220480/ 
16639,Festiweiss,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/43378/262482/,https://www.beeradvocate.com/beer/profile/43378/262482/ 
16640,Cherry Feyborn Berliner Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/39144/259937/,https://www.beeradvocate.com/beer/profile/39144/259937/ 
16641,Bear Wallow Berliner Weisse (Grapefruit),Berliner Weissbier,https://www.beeradvocate.com/beer/profile/32656/113517/,https://www.beeradvocate.com/beer/profile/32656/113517/ 
16642,My Precious White Peach STUSH Berliner,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36710/160626/,https://www.beeradvocate.com/beer/profile/36710/160626/ 
16643,Raspberry Lemonade STUSH Berliner,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36710/160627/,https://www.beeradvocate.com/beer/profile/36710/160627/ 
16644,London Sour White Wine Barrel,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/23249/97656/,https://www.beeradvocate.com/beer/profile/23249/97656/ 
16645,Professor Caterpillar White Peach Syrup,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/28383/99459/,https://www.beeradvocate.com/beer/profile/28383/99459/ 
16646,Cucumber Hippy Berliner,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/22618/215949/,https://www.beeradvocate.com/beer/profile/22618/215949/ 
16647,Berliner Scheisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/50742/241301/,https://www.beeradvocate.com/beer/profile/50742/241301/ 
16648,Passionfruit Berliner Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/32184/178624/,https://www.beeradvocate.com/beer/profile/32184/178624/ 
16649,Das Bronx,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/27035/280278/,https://www.beeradvocate.com/beer/profile/27035/280278/ 
16650,Tarts & Crafts,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/30314/275167/,https://www.beeradvocate.com/beer/profile/30314/275167/ 
16651,Strawberry Cream Berliner Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/32409/282601/,https://www.beeradvocate.com/beer/profile/32409/282601/ 
16652,Wild Child,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/39301/171522/,https://www.beeradvocate.com/beer/profile/39301/171522/ 
16653,Berlin Style Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/31519/106518/,https://www.beeradvocate.com/beer/profile/31519/106518/ 
16654,Frucht: Guava,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/40927/278298/,https://www.beeradvocate.com/beer/profile/40927/278298/ 
16655,7venth Sun / Dunedin The Sun & The Sword,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/27724/83486/,https://www.beeradvocate.com/beer/profile/27724/83486/ 
16656,Golden Sunshine,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/735/252200/,https://www.beeradvocate.com/beer/profile/735/252200/ 
16657,Consumption,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/37910/186412/,https://www.beeradvocate.com/beer/profile/37910/186412/ 
16658,Hottenroth Cask With Watermelon,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/16866/172592/,https://www.beeradvocate.com/beer/profile/16866/172592/ 
16659,Berliner Style Lager - Cranberry,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/26520/230193/,https://www.beeradvocate.com/beer/profile/26520/230193/ 
16660,Hallo Ich Bin Berliner Weisse - Watermelon,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/13307/306487/,https://www.beeradvocate.com/beer/profile/13307/306487/ 
16661,Mango Allure,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/34507/281152/,https://www.beeradvocate.com/beer/profile/34507/281152/ 
16662,Lychee Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/29685/165967/,https://www.beeradvocate.com/beer/profile/29685/165967/ 
16663,The Dancing Plague,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/31987/176741/,https://www.beeradvocate.com/beer/profile/31987/176741/ 
16664,Drex The Lactosaurus Rex,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/43919/210797/,https://www.beeradvocate.com/beer/profile/43919/210797/ 
16665,Titan Of Tokyo,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/33824/288883/,https://www.beeradvocate.com/beer/profile/33824/288883/ 
16666,Peach Apricot,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/49534/305267/,https://www.beeradvocate.com/beer/profile/49534/305267/ 
16667,Oi Oi Oi,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36710/269686/,https://www.beeradvocate.com/beer/profile/36710/269686/ 
16668,Berliner Weisse With Cherry,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/42560/244380/,https://www.beeradvocate.com/beer/profile/42560/244380/ 
16669,Mai Tai,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/32409/272545/,https://www.beeradvocate.com/beer/profile/32409/272545/ 
16670,Effinghammerweiss,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/23557/93092/,https://www.beeradvocate.com/beer/profile/23557/93092/ 
16671,Boysen Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/28609/296870/,https://www.beeradvocate.com/beer/profile/28609/296870/ 
16672,Obey Your Thirst,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/33064/171188/,https://www.beeradvocate.com/beer/profile/33064/171188/ 
16673,Day Maus,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/41783/288706/,https://www.beeradvocate.com/beer/profile/41783/288706/ 
16674,Raspberry Berliner,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/38773/309452/,https://www.beeradvocate.com/beer/profile/38773/309452/ 
16675,Austonerveisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/1418/100859/,https://www.beeradvocate.com/beer/profile/1418/100859/ 
16676,Kathakwa Coffee Berliner,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/38361/192771/,https://www.beeradvocate.com/beer/profile/38361/192771/ 
16677,Cherry Darling,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36487/266248/,https://www.beeradvocate.com/beer/profile/36487/266248/ 
16678,Blood Orange Crush,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/30081/285715/,https://www.beeradvocate.com/beer/profile/30081/285715/ 
16679,Retrofit Radler,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/29329/215844/,https://www.beeradvocate.com/beer/profile/29329/215844/ 
16680,Spritz,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/31995/177188/,https://www.beeradvocate.com/beer/profile/31995/177188/ 
16681,Berliner Messe - Gloria,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/47353/258089/,https://www.beeradvocate.com/beer/profile/47353/258089/ 
16682,De Noel,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/43378/264490/,https://www.beeradvocate.com/beer/profile/43378/264490/ 
16683,Peachy Pants,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/38054/303914/,https://www.beeradvocate.com/beer/profile/38054/303914/ 
16684,Berliner Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/16996/231724/,https://www.beeradvocate.com/beer/profile/16996/231724/ 
16685,Tropic Thunder,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/42278/194361/,https://www.beeradvocate.com/beer/profile/42278/194361/ 
16686,Lemon Meringue Berliner,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/31805/75840/,https://www.beeradvocate.com/beer/profile/31805/75840/ 
16687,Illumine,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/39318/277570/,https://www.beeradvocate.com/beer/profile/39318/277570/ 
16688,Kromer Juice W/blueberry (Andall),Berliner Weissbier,https://www.beeradvocate.com/beer/profile/37910/275524/,https://www.beeradvocate.com/beer/profile/37910/275524/ 
16689,Manatees At The Power Plant,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36710/271183/,https://www.beeradvocate.com/beer/profile/36710/271183/ 
16690,Black Currant Uberliner,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/16873/138326/,https://www.beeradvocate.com/beer/profile/16873/138326/ 
16691,Berliner Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/21193/273753/,https://www.beeradvocate.com/beer/profile/21193/273753/ 
16692,Waxing Poetic  (with Guava And Passionfruit),Berliner Weissbier,https://www.beeradvocate.com/beer/profile/34442/282469/,https://www.beeradvocate.com/beer/profile/34442/282469/ 
16693,Berlinear Equation W/ Watermelon & Strawberry,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/33824/272490/,https://www.beeradvocate.com/beer/profile/33824/272490/ 
16694,Belladonna,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/40333/183147/,https://www.beeradvocate.com/beer/profile/40333/183147/ 
16695,Weisse Man,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/33108/131190/,https://www.beeradvocate.com/beer/profile/33108/131190/ 
16696,"Abby Popsicle (Andall) With Lychee, Blood Orange, Calamondin",Berliner Weissbier,https://www.beeradvocate.com/beer/profile/37910/285303/,https://www.beeradvocate.com/beer/profile/37910/285303/ 
16697,Berliner Kindl Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/1877/110968/,https://www.beeradvocate.com/beer/profile/1877/110968/ 
16698,Die Brücke,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/37451/146305/,https://www.beeradvocate.com/beer/profile/37451/146305/ 
16699,Jack OLambent,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/39318/195980/,https://www.beeradvocate.com/beer/profile/39318/195980/ 
16700,Sun Made Raspberry Berliner Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/16068/269966/,https://www.beeradvocate.com/beer/profile/16068/269966/ 
16701,Yawkey Way Wheat,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/299/31636/,https://www.beeradvocate.com/beer/profile/299/31636/ 
16702,Berry Best,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/35412/126873/,https://www.beeradvocate.com/beer/profile/35412/126873/ 
16703,King Balaton,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/43612/223391/,https://www.beeradvocate.com/beer/profile/43612/223391/ 
16704,A Lifestyle Beer,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/35363/255910/,https://www.beeradvocate.com/beer/profile/35363/255910/ 
16705,Dole,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/46718/245162/,https://www.beeradvocate.com/beer/profile/46718/245162/ 
16706,Gimme Swelter,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/46941/256946/,https://www.beeradvocate.com/beer/profile/46941/256946/ 
16707,Blackberry Landfall,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36135/153826/,https://www.beeradvocate.com/beer/profile/36135/153826/ 
16708,Newburgh Roggensour,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/29419/98021/,https://www.beeradvocate.com/beer/profile/29419/98021/ 
16709,"Fruit Face With Cucumber, Cilantro, Lime & Chile",Berliner Weissbier,https://www.beeradvocate.com/beer/profile/43889/275687/,https://www.beeradvocate.com/beer/profile/43889/275687/ 
16710,Grizzly King,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/31678/174099/,https://www.beeradvocate.com/beer/profile/31678/174099/ 
16711,Breathe - Boysenberry & Blueberry,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/40437/248600/,https://www.beeradvocate.com/beer/profile/40437/248600/ 
16712,Rött Men Inte Sött,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/37726/219695/,https://www.beeradvocate.com/beer/profile/37726/219695/ 
16713,Feyborn Berliner Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/39144/237617/,https://www.beeradvocate.com/beer/profile/39144/237617/ 
16714,Blackberry Broadacres,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/38091/199738/,https://www.beeradvocate.com/beer/profile/38091/199738/ 
16715,Bushido,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/24300/290875/,https://www.beeradvocate.com/beer/profile/24300/290875/ 
16716,Galaxy Pop!,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/32893/319548/,https://www.beeradvocate.com/beer/profile/32893/319548/ 
16717,Purple Punch,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/31724/284482/,https://www.beeradvocate.com/beer/profile/31724/284482/ 
16718,50 States Of Freedom,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/38361/235344/,https://www.beeradvocate.com/beer/profile/38361/235344/ 
16719,Diliner Weiss,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/35363/247123/,https://www.beeradvocate.com/beer/profile/35363/247123/ 
16720,Ber-Lemon-Er Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/26634/147807/,https://www.beeradvocate.com/beer/profile/26634/147807/ 
16721,"Lactic Zeppelin Berliner, Citra Dry Hopped",Berliner Weissbier,https://www.beeradvocate.com/beer/profile/30858/93540/,https://www.beeradvocate.com/beer/profile/30858/93540/ 
16722,Nubble Weiss,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/33631/181356/,https://www.beeradvocate.com/beer/profile/33631/181356/ 
16723,Flash,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/39318/296813/,https://www.beeradvocate.com/beer/profile/39318/296813/ 
16724,Sourenity Now!,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/49747/295282/,https://www.beeradvocate.com/beer/profile/49747/295282/ 
16725,Red Eared Slider,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/199/180594/,https://www.beeradvocate.com/beer/profile/199/180594/ 
16726,Globe-Miami Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/41121/189558/,https://www.beeradvocate.com/beer/profile/41121/189558/ 
16727,Summa Vitis,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/40927/287353/,https://www.beeradvocate.com/beer/profile/40927/287353/ 
16728,Été Indien,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/1141/145276/,https://www.beeradvocate.com/beer/profile/1141/145276/ 
16729,Razmata,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/27917/286095/,https://www.beeradvocate.com/beer/profile/27917/286095/ 
16730,Seed (2017),Berliner Weissbier,https://www.beeradvocate.com/beer/profile/33519/304786/,https://www.beeradvocate.com/beer/profile/33519/304786/ 
16731,Forced Harmony,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/28383/289949/,https://www.beeradvocate.com/beer/profile/28383/289949/ 
16732,Strawberry Bohemian,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/29250/295844/,https://www.beeradvocate.com/beer/profile/29250/295844/ 
16733,Fruit Tap 2 Lemonade,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/25314/167588/,https://www.beeradvocate.com/beer/profile/25314/167588/ 
16734,Berliner Kindl Weisse Mit Schuß Schwarze Johannisbeere,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/1401/46500/,https://www.beeradvocate.com/beer/profile/1401/46500/ 
16735,Lichtenhainer,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/603/94638/,https://www.beeradvocate.com/beer/profile/603/94638/ 
16736,Blind Watermelon,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/39889/284852/,https://www.beeradvocate.com/beer/profile/39889/284852/ 
16737,Ol' Fritz,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/26934/100280/,https://www.beeradvocate.com/beer/profile/26934/100280/ 
16738,Carolina Sparkle Party,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/43546/206525/,https://www.beeradvocate.com/beer/profile/43546/206525/ 
16739,Press Tart,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/31995/292033/,https://www.beeradvocate.com/beer/profile/31995/292033/ 
16740,Ich Bin Berliner Weisse,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/13307/231882/,https://www.beeradvocate.com/beer/profile/13307/231882/ 
16741,Gleam,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/39318/293071/,https://www.beeradvocate.com/beer/profile/39318/293071/ 
16742,Summer In Berlin,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/15834/132052/,https://www.beeradvocate.com/beer/profile/15834/132052/ 
16743,The Beach Within Reach,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/32679/190698/,https://www.beeradvocate.com/beer/profile/32679/190698/ 
16744,Eat A Peach,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36073/183532/,https://www.beeradvocate.com/beer/profile/36073/183532/ 
16745,Grape Escape,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/3268/275447/,https://www.beeradvocate.com/beer/profile/3268/275447/ 
16746,Guava Passion Fruit Evil Kiss,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/19672/229378/,https://www.beeradvocate.com/beer/profile/19672/229378/ 
16747,The Upside Down,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/33824/309253/,https://www.beeradvocate.com/beer/profile/33824/309253/ 
16748,The Tourist,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36798/144135/,https://www.beeradvocate.com/beer/profile/36798/144135/ 
16749,Space Case,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/33901/243719/,https://www.beeradvocate.com/beer/profile/33901/243719/ 
16750,Live Oak Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/383/98479/,https://www.beeradvocate.com/beer/profile/383/98479/ 
16751,Portsmouth Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/596/6049/,https://www.beeradvocate.com/beer/profile/596/6049/ 
16752,Veldensteiner Dunkles Weißbier,Dunkelweizen,https://www.beeradvocate.com/beer/profile/5581/65116/,https://www.beeradvocate.com/beer/profile/5581/65116/ 
16753,Kuhnhenn Iron Monger Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/2097/23094/,https://www.beeradvocate.com/beer/profile/2097/23094/ 
16754,Doomsday,Dunkelweizen,https://www.beeradvocate.com/beer/profile/29022/87914/,https://www.beeradvocate.com/beer/profile/29022/87914/ 
16755,Big Rock Dunkelwizen (Kasper Shultz Line),Dunkelweizen,https://www.beeradvocate.com/beer/profile/391/71800/,https://www.beeradvocate.com/beer/profile/391/71800/ 
16756,Original Oettinger Dunkles Hefeweissbier,Dunkelweizen,https://www.beeradvocate.com/beer/profile/1539/4286/,https://www.beeradvocate.com/beer/profile/1539/4286/ 
16757,Portsmouth Smoked Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/596/26613/,https://www.beeradvocate.com/beer/profile/596/26613/ 
16758,Winter Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/14349/76121/,https://www.beeradvocate.com/beer/profile/14349/76121/ 
16759,Bob's Your Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/4048/64588/,https://www.beeradvocate.com/beer/profile/4048/64588/ 
16760,Boghopper,Dunkelweizen,https://www.beeradvocate.com/beer/profile/15435/139937/,https://www.beeradvocate.com/beer/profile/15435/139937/ 
16761,Broken Bridge,Dunkelweizen,https://www.beeradvocate.com/beer/profile/33465/110011/,https://www.beeradvocate.com/beer/profile/33465/110011/ 
16762,Valentins Hefeweissbier Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/3341/73501/,https://www.beeradvocate.com/beer/profile/3341/73501/ 
16763,Skylight Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/27400/78928/,https://www.beeradvocate.com/beer/profile/27400/78928/ 
16764,Smokey,Dunkelweizen,https://www.beeradvocate.com/beer/profile/21635/65668/,https://www.beeradvocate.com/beer/profile/21635/65668/ 
16765,D'Icer,Dunkelweizen,https://www.beeradvocate.com/beer/profile/15189/56970/,https://www.beeradvocate.com/beer/profile/15189/56970/ 
16766,Volkan Santorini Black,Dunkelweizen,https://www.beeradvocate.com/beer/profile/35359/125595/,https://www.beeradvocate.com/beer/profile/35359/125595/ 
16767,Kuchlbauer Alte Liebe Dunkle Weisse,Dunkelweizen,https://www.beeradvocate.com/beer/profile/3686/8910/,https://www.beeradvocate.com/beer/profile/3686/8910/ 
16768,Dunkle Witte (Dark & White),Dunkelweizen,https://www.beeradvocate.com/beer/profile/2455/41437/,https://www.beeradvocate.com/beer/profile/2455/41437/ 
16769,Thunder Kiss,Dunkelweizen,https://www.beeradvocate.com/beer/profile/34963/128328/,https://www.beeradvocate.com/beer/profile/34963/128328/ 
16770,Brown Pelican,Dunkelweizen,https://www.beeradvocate.com/beer/profile/33476/107096/,https://www.beeradvocate.com/beer/profile/33476/107096/ 
16771,Sanwald Dunkel Weizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/3340/23979/,https://www.beeradvocate.com/beer/profile/3340/23979/ 
16772,Kommandant Lassard,Dunkelweizen,https://www.beeradvocate.com/beer/profile/34141/114777/,https://www.beeradvocate.com/beer/profile/34141/114777/ 
16773,Steam Punk (Dunkelwiezenbrau),Dunkelweizen,https://www.beeradvocate.com/beer/profile/781/27502/,https://www.beeradvocate.com/beer/profile/781/27502/ 
16774,Rapp Bastard,Dunkelweizen,https://www.beeradvocate.com/beer/profile/28018/116868/,https://www.beeradvocate.com/beer/profile/28018/116868/ 
16775,Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/26607/81043/,https://www.beeradvocate.com/beer/profile/26607/81043/ 
16776,Peanut Butter Back 40,Dunkelweizen,https://www.beeradvocate.com/beer/profile/41924/191717/,https://www.beeradvocate.com/beer/profile/41924/191717/ 
16777,Dva Klasa,Dunkelweizen,https://www.beeradvocate.com/beer/profile/18223/125374/,https://www.beeradvocate.com/beer/profile/18223/125374/ 
16778,Faust Hefeweizen Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/9151/38119/,https://www.beeradvocate.com/beer/profile/9151/38119/ 
16779,Keiler Dunkel Weissbier,Dunkelweizen,https://www.beeradvocate.com/beer/profile/3426/37422/,https://www.beeradvocate.com/beer/profile/3426/37422/ 
16780,Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/6045/52788/,https://www.beeradvocate.com/beer/profile/6045/52788/ 
16781,Holzknecht,Dunkelweizen,https://www.beeradvocate.com/beer/profile/6129/302209/,https://www.beeradvocate.com/beer/profile/6129/302209/ 
16782,Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/1666/22439/,https://www.beeradvocate.com/beer/profile/1666/22439/ 
16783,Dunkulele,Dunkelweizen,https://www.beeradvocate.com/beer/profile/4408/184035/,https://www.beeradvocate.com/beer/profile/4408/184035/ 
16784,Church Brew Dunkel Weizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/603/37111/,https://www.beeradvocate.com/beer/profile/603/37111/ 
16785,Witching Hour,Dunkelweizen,https://www.beeradvocate.com/beer/profile/28510/86574/,https://www.beeradvocate.com/beer/profile/28510/86574/ 
16786,Arcobräu Weissbier Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/5709/18627/,https://www.beeradvocate.com/beer/profile/5709/18627/ 
16787,Waterloo Spiced Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/416/203241/,https://www.beeradvocate.com/beer/profile/416/203241/ 
16788,Snowbird Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/28908/109411/,https://www.beeradvocate.com/beer/profile/28908/109411/ 
16789,Leikeim Dunkle Weisse,Dunkelweizen,https://www.beeradvocate.com/beer/profile/472/77801/,https://www.beeradvocate.com/beer/profile/472/77801/ 
16790,Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/28018/95295/,https://www.beeradvocate.com/beer/profile/28018/95295/ 
16791,Slam Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/9792/34412/,https://www.beeradvocate.com/beer/profile/9792/34412/ 
16792,DfDub,Dunkelweizen,https://www.beeradvocate.com/beer/profile/42042/187248/,https://www.beeradvocate.com/beer/profile/42042/187248/ 
16793,Scheyern Kloster-Weisse Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/6078/27862/,https://www.beeradvocate.com/beer/profile/6078/27862/ 
16794,Five-Hole Winter Wheat,Dunkelweizen,https://www.beeradvocate.com/beer/profile/1475/87520/,https://www.beeradvocate.com/beer/profile/1475/87520/ 
16795,Gutmann Dunkles Hefeweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/7209/40928/,https://www.beeradvocate.com/beer/profile/7209/40928/ 
16796,Uncle Krunkle's Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/23572/74218/,https://www.beeradvocate.com/beer/profile/23572/74218/ 
16797,Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/18564/141802/,https://www.beeradvocate.com/beer/profile/18564/141802/ 
16798,Alpirsbacher Klosterbräu Weizen Hefe-Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/2629/7422/,https://www.beeradvocate.com/beer/profile/2629/7422/ 
16799,Honey Badger,Dunkelweizen,https://www.beeradvocate.com/beer/profile/1001/129792/,https://www.beeradvocate.com/beer/profile/1001/129792/ 
16800,Winter Weisse,Dunkelweizen,https://www.beeradvocate.com/beer/profile/6129/200523/,https://www.beeradvocate.com/beer/profile/6129/200523/ 
16801,Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/29971/88671/,https://www.beeradvocate.com/beer/profile/29971/88671/ 
16802,Bischofshof Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/5755/14998/,https://www.beeradvocate.com/beer/profile/5755/14998/ 
16803,Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/36817/140197/,https://www.beeradvocate.com/beer/profile/36817/140197/ 
16804,Uncle Tyson's Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/36781/139992/,https://www.beeradvocate.com/beer/profile/36781/139992/ 
16805,Nelligan,Dunkelweizen,https://www.beeradvocate.com/beer/profile/3722/89849/,https://www.beeradvocate.com/beer/profile/3722/89849/ 
16806,Vetter's Dunkles Hefeweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/5562/29715/,https://www.beeradvocate.com/beer/profile/5562/29715/ 
16807,Gretel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/32326/135973/,https://www.beeradvocate.com/beer/profile/32326/135973/ 
16808,Unertl Ursud,Dunkelweizen,https://www.beeradvocate.com/beer/profile/3694/9861/,https://www.beeradvocate.com/beer/profile/3694/9861/ 
16809,Riegele Alte Weisse,Dunkelweizen,https://www.beeradvocate.com/beer/profile/5850/41461/,https://www.beeradvocate.com/beer/profile/5850/41461/ 
16810,Dunkel Weizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/9602/53757/,https://www.beeradvocate.com/beer/profile/9602/53757/ 
16811,Huber Weisses Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/3689/8994/,https://www.beeradvocate.com/beer/profile/3689/8994/ 
